"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"973","#HoCoMD, #HoCoPolice is warning residents of PHONE SCAM targeting senior citizens. Please be aware. https://t.co/QqjmS6SxDl",FALSE,8,NA,2017-11-13 14:35:02,FALSE,NA,"930081576695689217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",8,FALSE,FALSE,NA,NA
"974","Here's what @HoCoGov DPW maintenance projects are going on this week, 11/13 thru 11/17, in #HoCoMD wx permitting: https://t.co/SL8ugZphGK.",FALSE,0,NA,2017-11-13 13:19:27,FALSE,NA,"930062555858522112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"975","DON'T FORGET  #HoCoMD, @HoCoGov offices are CLOSED tomorrow Fri, 11/10 in observance of #VeteransDay. For a full li… https://t.co/b0Iga38ZAS",FALSE,0,NA,2017-11-09 21:20:00,TRUE,NA,"928733938385690624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"976","@HoCoGov DPW street sweeping crews out &amp; about serving the following #HoCoMD areas now thru 11/3 wx permit. Info at https://t.co/0ZqQw2uqSa.",FALSE,0,"HoCoGov",2017-11-09 20:11:48,FALSE,NA,"928716776422232066","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"977","#activeshooter #preparedness tip #HoCoMD from #HoCoPolice https://t.co/p5iuBBzpaw",FALSE,2,NA,2017-11-09 18:44:31,FALSE,NA,"928694809296101376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"978","#ThanksgivingDay, #ChristmasDay, #NewYearsDay, #MemorialDay, #IndependenceDay &amp; #LaborDay, these are the ONLY holid… https://t.co/EIT444rlID",FALSE,0,NA,2017-11-09 16:38:56,TRUE,NA,"928663203332132870",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"979","@HoCoGovExec Public Safety Town Hall Mtg is TONIGHT #HoCoMD from 7-8:30 pm at the James N. Robey Public Safety Trai… https://t.co/7v9jqcHEwJ",FALSE,3,"HoCoGovExec",2017-11-08 20:03:45,TRUE,NA,"928352362372136964","3187516635","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",4,FALSE,FALSE,NA,NA
"980","Help prevent #autotheft #HoCoMD by not leaving your vehicle unattended w/ the keys inside, whether you are warming… https://t.co/n1wJ5K7gQb",FALSE,0,NA,2017-11-08 16:44:58,TRUE,NA,"928302334865756160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"981","FYI #HoCoMD. @HCDFRS is currently conducting rescue training near @MallInColumbia. The training includes the use of… https://t.co/0pkRpRbb0r",FALSE,2,NA,2017-11-08 14:15:22,TRUE,NA,"928264686130421765",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"982","REMINDER #HoCoMD, @HoCoGov offices CLOSED this Fri, 11/10 #VeteransDay. REGULAR trash/recycle collection on 10th.… https://t.co/aZ9IyAWe7q",FALSE,1,NA,2017-11-08 13:00:04,TRUE,NA,"928245737720369158",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"983","@HoCoGov constr proj to extend public H2O service to 8007 Blue Stream Dr, Elkridge to begin on/abt 11/13 #HoCoMD; https://t.co/pKfM17XJuo.",FALSE,0,"HoCoGov",2017-11-07 21:10:00,FALSE,NA,"928006645778714627","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"984","Hey #HoCoMD, come make a positive impact outdoors w/ @HoCoRec by registering 2day for Family Volunteer Day. Info… https://t.co/YMYVVxErCW",FALSE,1,NA,2017-11-07 18:56:16,TRUE,NA,"927972988867239936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"985","@HoCoGov constr proj to extend sidewalk along MD 103 near Lynn Lane, #EllicottCityMD to begin on/abt 11/13 #HoCoMD; https://t.co/tuQl9SxguN.",FALSE,0,"HoCoGov",2017-11-07 16:38:15,FALSE,NA,"927938256574013440","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"986","#HoCoMD come share ur input w/ @HoCogov DPZ re: the #EllicottCityMD Watershed Master Plan process at 1 of 2 wrkshps… https://t.co/5SqhZdrFjd",FALSE,0,NA,2017-11-07 15:01:05,TRUE,NA,"927913802896740353",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"987","FYI #HoCoMD. https://t.co/cpKrkyxVQw",FALSE,1,NA,2017-11-06 20:05:00,FALSE,NA,"927627901394210823",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"988","ICYMI #HoCoMD, @HoCoGovExec to hold Public Safety Town Hall Mtg this Wed, 11/8 w/ #HoCoPolice, @HCDFRS, &amp; more;… https://t.co/C82jWLXSup",FALSE,0,NA,2017-11-06 18:00:02,TRUE,NA,"927596452431433728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"989","@HoCoGov DPW reports broken H2O main in 8800 block of Mission Rd, Jessup. 6 hrs to repair. Add'l info #HoCoMD at https://t.co/JoX0TTAQgU.",FALSE,0,"HoCoGov",2017-11-06 17:08:40,FALSE,NA,"927583524026232833","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"990","Every deadly #opioidoverdose is 1 too many #HoCoMD. If u or some1 u know needs help w/ an #opioid issue, pls call 8… https://t.co/RHx7CbNc45",FALSE,2,NA,2017-11-06 16:31:52,TRUE,NA,"927574261484711937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"991","Here's what @HoCoGov DPW maintenance proj. are going on this wk, 11/6 thru 11/10, in #HoCoMD wx permitting: https://t.co/mDMNW3Aohq.",FALSE,0,NA,2017-11-06 13:14:46,FALSE,NA,"927524662212472833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"992","#DaylightSavingTime ends on 11/5 #HoCoMD. As u set clocks back 1 hr, don't 4get 2 #ChangeYourClockChangeYourBattery… https://t.co/1Sx7gCDb58",FALSE,3,NA,2017-11-03 17:51:02,TRUE,NA,"926507023012892672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"993","All invited to join @HoCoGov Office of Human Rights 2mrrw, 11/14 for ceremony to hnr #HoCoMD Black Pioneers. Info https://t.co/n2Ve04ti4Z.",FALSE,2,NA,2017-11-03 14:00:02,FALSE,NA,"926448888566837252",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"994","In prep 4 #DaylightSavingTime coming 2 an end, @HCDFRS out &amp; abt 2night &amp; wkend 2 talk 2 #HoCoMD abt #smokealarm sa… https://t.co/L0JAh0STp3",FALSE,6,NA,2017-11-03 12:32:39,TRUE,NA,"926426897277489152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"995","Don't 4get #HoCoMD! #HoCoPolice @CoffeewithaCop 2night, 11/2 from 5-7 pm at @MallInColumbia Starbucks. Come ask ?s,… https://t.co/SLcFlKUBto",FALSE,3,NA,2017-11-02 17:11:47,TRUE,NA,"926134755774685184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"996","HEADS UP #HoCoMD, there r just 4 Saturdays left this yr to dispose of HHW at the @HoCoGov @HoCoRecycles Landfill. https://t.co/sT08s2k0gY",FALSE,1,NA,2017-11-02 13:55:33,FALSE,NA,"926085373591212033",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"997","#HoCoMD, #HoCoPolice need ur help to ID suspect in a theft from a vehicile in #ColumbiaMD. https://t.co/aU8bPVnSK1",FALSE,0,NA,2017-11-01 19:27:31,FALSE,NA,"925806528011137025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"998","FYI: @MDOTNews annual #HoCoMD CTP mtg nxt Thurs, 11/9 to discuss 6-yr transportation capital investment prog. Info https://t.co/N3CyXNfgVY.",FALSE,0,NA,2017-11-01 19:20:02,FALSE,NA,"925804642671345664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"999","@HoCoGovExec to host Public Safety Town Hall Mtg next Wed, 11/8 w/ #HoCoPolice, @HCDFRS, &amp; more. Details… https://t.co/sfcqDsl6Mt",FALSE,1,"HoCoGovExec",2017-11-01 17:00:02,TRUE,NA,"925769412740898816","3187516635","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1000","Come ask ?s, voice concerns &amp; meet our officers #HoCoMD 2mrrw, 11/2 at #HoCoPolice @CoffeewithaCop, 5-7 pm at… https://t.co/icDz6ja3mW",FALSE,3,NA,2017-11-01 13:17:46,TRUE,NA,"925713476387065857",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",4,FALSE,FALSE,NA,NA
"1001","Pls join us #HoCoMD in CONGRATULATING Major Mary Levy, #HoCoPolice 1st female deputy chief, &amp; 11 others promoted at… https://t.co/0e8jREL6K6",FALSE,8,NA,2017-10-31 17:07:19,TRUE,NA,"925408856150368256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1002","Here's what @HoCoGov DPW maintenance proj. are going on now thru Friday, 11/3, in #HoCoMD wx permitting: https://t.co/DVAqjfEWjY.",FALSE,1,NA,2017-10-31 13:57:52,FALSE,NA,"925361180197183488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1003","Stay safe this #Halloween #HoCoMD. https://t.co/vKrvBLa2tE",FALSE,1,NA,2017-10-31 12:49:13,FALSE,NA,"925343906274906113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1004","@hightechtaco Per @HCDFRS OFM, a permit is not required; however, they request u cmplt https://t.co/7tDQe4lKWy to o… https://t.co/EugQmTCaDr",FALSE,0,"hightechtaco",2017-10-31 12:44:10,TRUE,"924442864922357765","925342632045416453","496379452","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1005","@HoCoGov to hold 2 mandatory Pre-Application Info Sessions for #HoCoMD non-profits interested in FY2019 CSP grant. https://t.co/L61P6nhqlp",FALSE,0,"HoCoGov",2017-10-30 13:00:01,FALSE,NA,"924984236125306881","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1006","CONGRATS to @HoCoRec on its recent recognition for donating a conservation easement at Belmont to MD Enviro Trust; https://t.co/fAVues5oPS.",FALSE,5,NA,2017-10-27 18:46:29,FALSE,NA,"923984262105354240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1007","@HoCoGov DPW last paper shredding of 2017 tomorrow, 10/28 at Gary J. Arthur Comm Ctr. Info #HoCoMD:  https://t.co/TRksVq4CJV. @HoCoRecycles",FALSE,1,"HoCoGov",2017-10-27 17:00:38,FALSE,NA,"923957622767792128","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1008","#safetytips from #HoCoPolice &amp; @HCDFRS to help keep ur ghouls &amp; goblins safe while out trick-or-treating this… https://t.co/Cqd83cXuXV",FALSE,3,NA,2017-10-27 15:04:20,TRUE,NA,"923928356487352327",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",6,FALSE,FALSE,NA,NA
"1009","FYI #HoCoMD, @HoCoGov offices to CLOSE 11/10 for #VeteransDay. Friday trash/recycle collection will occur as normal. https://t.co/vaYCiWaG1h",FALSE,0,NA,2017-10-27 13:10:04,FALSE,NA,"923899600213331968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1010","All invited to join @HoCoGov Office of Human Rights for a ceremony on 11/4 hnring #HoCoMD Black Pioneers. Details: https://t.co/n2Ve04bHdr.",FALSE,2,NA,2017-10-26 16:53:19,FALSE,NA,"923593394168967170",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"1011","@HoCoGov DPW reports broken H2O main in 5300 block of High Tor Hill, #ColumbiaMD. 6 hrs to repair. Add'l info: https://t.co/EbtJmK71g2.",FALSE,0,"HoCoGov",2017-10-26 15:54:42,FALSE,NA,"923578642361454592","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1012","REMINDER #HoCoMD, @HoCoGovExec public mtg to discuss Harriet Tubman School bldg transfer to @HoCoGov 2night. Info https://t.co/sG7snd8hoE.",FALSE,2,NA,2017-10-26 15:19:07,FALSE,NA,"923569687027478529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"1013","Work to improve US 29 pedestrian bridge to resume TODAY, 10/26 #HoCoMD #ColumbiaMD. Bridge closed till early Dec.  https://t.co/JD3UKHENCz",FALSE,2,NA,2017-10-26 12:00:01,FALSE,NA,"923519584254222337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1014","FYI #HoCoMD, @HoCoRec   Savage Park will be CLOSED on 10/26 &amp; 10/27 from 7:30 am to 4 pm each day, due to sewer line improvements.",FALSE,1,NA,2017-10-25 21:02:26,FALSE,NA,"923293699357863936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1015","@HoCoGov DPW street sweeping crews out &amp; abt serving the following #HoCoMD areas now thru 11/3 wx permit. Info at https://t.co/Xo6fhqqEAO.",FALSE,1,"HoCoGov",2017-10-25 19:52:27,FALSE,NA,"923276088779923457","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1016","Majority of abused prescrip drugs obtained from family/friends home medicine cabinet. When was the last time u clea… https://t.co/vwlzYhGSVH",FALSE,3,NA,2017-10-24 19:43:56,TRUE,NA,"922911557591486464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",4,FALSE,FALSE,NA,NA
"1017","@HoCoGov constr proj to repair stormH2O mgmt pond near Junction Dr exp to begin on/abt 11/13. Details: https://t.co/xdGE6DxlmY.",FALSE,0,"HoCoGov",2017-10-24 16:22:16,FALSE,NA,"922860806102011906","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1018","Joint proj btw @HoCoGov &amp; @ColumbiaAssn to restore stream near Mendenhall Court, #ColumbiaMD to begin on/abt 10/31. https://t.co/qQRBhA9Osu",FALSE,1,NA,2017-10-24 14:35:00,FALSE,NA,"922833811733299201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1019","181, the # of #opioidoverdoses in #HoCoMD so far in 2017. Pls, if u or some1 u know needs help w/ opioid issue, cal… https://t.co/ZmjQkfpK5v",FALSE,8,NA,2017-10-24 12:41:37,TRUE,NA,"922805277442891776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",10,FALSE,FALSE,NA,NA
"1020","@HoCoGov Office of Veterans &amp; Military Families collecting homemade scarfs now thru 11/15 to send to our deployed m… https://t.co/COOwimxkIh",FALSE,5,"HoCoGov",2017-10-23 20:09:07,TRUE,NA,"922555506429956096","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",5,FALSE,FALSE,NA,NA
"1021","#HoCoMD, @HoCoGov DPW to hold public mtg on 11/15 to discuss the results of an #EllicottCityMD drainage study. https://t.co/WZZPwH96Lp",FALSE,0,NA,2017-10-23 18:09:34,FALSE,NA,"922525419513044993",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1022","@HoCoGovExec to hold public mtg this Thur, 10/26 to discuss Harriet Tubman School bldg transfer to @HoCoGov. https://t.co/sG7sndpSgc #HoCoMD",FALSE,0,"HoCoGovExec",2017-10-23 15:00:03,FALSE,NA,"922477724869959681","3187516635","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1023","UPDATE #HoCoMD, @MDSHA US 29 NB has reopened. https://t.co/nIE3LcMBev",FALSE,1,NA,2017-10-23 13:22:59,FALSE,NA,"922453299785338880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1024","Here's what @HoCoGov DPW maintenance proj. are going on this wk, 10/23-10/27, in #HoCoMD wx permitting: https://t.co/8V5D2INcqR.",FALSE,0,NA,2017-10-23 13:01:04,FALSE,NA,"922447783927349249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1025","TRAFFIC ALERT #HoCoMD: @MDSHA US 29 NB at MD 100 is CLOSED. For updates, follow #HoCoPolice at @HCPDNews. https://t.co/1GjL12aYMh",FALSE,1,NA,2017-10-23 12:43:37,FALSE,NA,"922443392327520257",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1026","Got paper to shred #HoCoMD? @HoCoGov @HoCoRecycles 1st of 2 PAPER SHREDDING evts 2mrrw, 10/21. Details https://t.co/9FNkTyugMB.",FALSE,2,NA,2017-10-20 15:00:04,FALSE,NA,"921390566151245825",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"1027","Today is the day for #HoCoEXPO17, #HoCoMD premier evt for older adults. Evt runs from 9 am-4 pm, @hcpss_wlhs. Info… https://t.co/xDRHnrfFH3",FALSE,0,NA,2017-10-20 13:16:06,TRUE,NA,"921364404112945152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1028","@HoCoGov @ReadyRosie helps #HoCoMD young kids develop necessary skills prior to entering kindergarten. Learn more: https://t.co/l4zSUYDB91.",FALSE,2,"HoCoGov",2017-10-19 17:37:54,FALSE,NA,"921067899455930368","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1029","From #HocusPocus in the park to #TruckorTreat, @HoCoRec has something spooktacular 4 every1 #HoCoMD this #Halloween. https://t.co/9zXnUEBcub",FALSE,2,NA,2017-10-19 15:53:49,FALSE,NA,"921041705847132162",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1030","""DROP, COVER &amp; HOLD ON"" 2day #HoCoMD at 10:19 am as part of Great @SE_ShakeOut #earthquake drill.… https://t.co/YuHQKRoEJ6",FALSE,1,NA,2017-10-19 13:50:29,TRUE,NA,"921010670266736640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1031","#HoCoMD join the millions of people worldwide who plan to ""DROP, COVER &amp; HOLD ON"" 2mrrw, 10/19, 10:19 am for Great… https://t.co/pyKbhIdQLJ",FALSE,1,NA,2017-10-18 19:51:16,TRUE,NA,"920739073630851072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"1032","FYI #HoCoMD, work to improve the pedestrian bridge that crosses US 29 #ColumbiaMD will resume next Thurs, 10/26; https://t.co/JD3UKHENCz.",FALSE,0,NA,2017-10-18 18:19:36,FALSE,NA,"920716007102189574",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"1033","ICYMI, #HoCoMD premier evt for older adults, #HoCoEXPO17, is this Fri, 10/20 at @hcpss_wlhs. For more info, visit… https://t.co/OZlnrTrQ50",FALSE,3,NA,2017-10-17 18:25:38,TRUE,NA,"920355136194711553",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"1034","@HoCoGov constr proj to improve a stormH2O mgmt retention pond on Beech Creek Dr #ColumbiaMD to begin on/abt 10/30. https://t.co/dpZnQ8IWlc",FALSE,0,"HoCoGov",2017-10-17 17:47:10,FALSE,NA,"920345456798064642","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
